ID	model_path	model_texture	skel_name	scale	cloth_level	prop_base_action_normal	prop_base_action_combat	prop_base_action_sp_opp	prop_base_action_debut	prop_base_action_combat_idle	bx	by	bz	billboard_height_offset	interact_height_offset	withdrawable	paste_mode	meat_type	blood_color	angry_color	prop_npc_ms_by_scale	ride_type	dyn_collide_radius	prop_npc_scripts_action
furniture_curio_264_fruit																								
furniture_curio_267	models/furniture/curio/furniture_curio_267.model																							
furniture_curio_267b	models/furniture/curio/furniture_curio_267b.model																							
furniture_curio_268	models/furniture/curio/furniture_curio_268.model																							
furniture_curio_269	models/furniture/curio/furniture_curio_269.model																							
furniture_curio_270	models/furniture/curio/furniture_curio_270.model																							
furniture_curio_271	models/furniture/curio/furniture_curio_271.model																							
furniture_curio_273	models/furniture/curio/furniture_curio_273.model																							
furniture_curio_274	models/furniture/curio/furniture_curio_274.model																							
furniture_curio_276																								
furniture_curio_278a																								
furniture_curio_278b																								
furniture_curio_278c																								
furniture_curio_278d																								
furniture_curio_279	models/furniture/curio/furniture_curio_279.model																							
furniture_curio_281	models/furniture/curio/furniture_curio_281.model																							
furniture_curio_283	models/furniture/curio/furniture_curio_283.model																							
furniture_curio_283b	models/furniture/curio/furniture_curio_283b.model																							
furniture_curio_284	models/furniture/curio/furniture_curio_284.model																							
furniture_curio_284b	models/furniture/curio/furniture_curio_248b.model																							
furniture_curio_285	models/furniture/curio/furniture_curio_285.model																							
furniture_curio_286	models/furniture/curio/furniture_curio_286.model																							
furniture_curio_287	models/furniture/curio/furniture_curio_287.model																							
furniture_curio_288	models/furniture/curio/furniture_curio_288.model																							
furniture_curio_289	models/furniture/curio/furniture_curio_289.model																							
furniture_curio_290	models/furniture/curio/furniture_curio_290.model																							
furniture_curio_291	models/furniture/curio/furniture_curio_291.model																							
furniture_curio_292	models/furniture/curio/furniture_curio_292.model																							
furniture_curio_293	models/furniture/curio/furniture_curio_293.model																							
furniture_curio_294	models/furniture/curio/furniture_curio_294.model																							
furniture_curio_295	models/furniture/curio/furniture_curio_295.model																							
furniture_curio_296	models/furniture/curio/furniture_curio_296.model																							
furniture_curio_297	models/furniture/curio/furniture_curio_297.model																							
furniture_curio_297_ear																								
furniture_curio_298	models/furniture/curio/furniture_curio_298.model																							
furniture_curio_299	models/furniture/curio/furniture_curio_299.model																							
furniture_curio_300	models/furniture/curio/furniture_curio_300.model																							
furniture_curio_308	models/furniture/curio/furniture_curio_308.model																							
furniture_curio_524c	models/furniture/curio/furniture_curio_524c.model																							
furniture_curio_544	models\furniture\curio\furniture_curio_544.model																							
furniture_curio_544_soil																								
furniture_curio_564	models/furniture/curio/furniture_curio_564.model																							
furniture_curio_585	models/furniture/curio/furniture_curio_585.model																							
furniture_curio_589	models/furniture/curio/furniture_curio_589.model																							
furniture_curio_591	models/furniture/curio/furniture_curio_591.model																							
furniture_curio273_withring																								
furniture_hearth_008	models\furniture\hearth\furniture_hearth_008.model																							
furniture_m62_baozang																								
furniture_s26_wxzhuozi																								
furniture_s26_zhuozi																								
furniture_screen_020	models/furniture/screen/furniture_screen_020.model																							
furniture_screen_038	models\furniture\screen\furniture_screen_038.model																							
furniture_screen_038b																								
furniture_screen_501	models/furniture/screen/furniture_screen_501.model																							
furniture_table_001	models/furniture/table/furniture_table_001.model																							
furniture_table_007_fgcd																								
furniture_table_016_altar																								
furniture_table_020	models/furniture/table/furniture_table_020.model																							
furniture_table_043_newyear																								
furniture_table_043_nvwa																								
furniture_table_043b	models/furniture/box/furniture_table_043b.model																							
furniture_table_053	models/furniture/table/furniture_table_053.model																							
furniture_table_053_teacher																								
furniture_table_070	models/furniture/table/furniture_table_070.model																							
furniture_table_070_gn																								
furniture_table_darkfeast																								
furniture_table_wygnvwa																								
furniture_table_wygnvwa_niren																								
furniture_yundingxianzhi																								
fwinter_hsn			female																					
fwr_004_l2			female																					
fwr000_000_l1			female													0		布甲软甲	blue	blue				scripts/actions/yewang_trans_zombie.lua
