ActionName	type
A3体术_近战连击_dun_c	通用战斗
A3体术_近战连击_dun_d	通用战斗
A3体术_近战连击_dun_e	通用战斗
A3体术_近战连击_e	通用战斗
A3体术_近战连击_mz_a	通用战斗
A3体术_近战连击_mz_b	通用战斗
A3体术_近战连击_mz_c	通用战斗
A3体术_近战连击_mz_d	通用战斗
A3体术_近战连击_mz_e	通用战斗
A3体术_近战连击_qr_a	通用战斗
A3体术_近战连击_qr_b	通用战斗
A3体术_近战连击_qr_c	通用战斗
A3体术_近战连击_qr_d	通用战斗
A3体术_近战连击_qr_e	通用战斗
A3体术_近战连击_ss_a	通用战斗
A3体术_近战连击_ss_b	通用战斗
A3体术_近战连击_ss_c	通用战斗
A3体术_近战连击_ss_d	通用战斗
A3体术_近战连击_ss_e	通用战斗
A3体术_近战强力_a	通用战斗
A3体术_近战强力_b	通用战斗
A3体术_近战强力_c	通用战斗
A3体术_近战强力_cb_a	通用战斗
A3体术_近战强力_cb_b	通用战斗
A3体术_近战强力_cb_c	通用战斗
A3体术_近战强力_cb_d	通用战斗
A3体术_近战强力_cb_e	通用战斗
A3体术_近战强力_cf_a	通用战斗
A3体术_近战强力_cf_b	通用战斗
A3体术_近战强力_cf_c	通用战斗
A3体术_近战强力_cf_d	通用战斗
A3体术_近战强力_cf_e	通用战斗
A3体术_近战强力_cg_a	通用战斗
A3体术_近战强力_cg_b	通用战斗
A3体术_近战强力_cg_c	通用战斗
A3体术_近战强力_cg_d	通用战斗
A3体术_近战强力_cg_e	通用战斗
A3体术_近战强力_cz_a	通用战斗
A3体术_近战强力_cz_b	通用战斗
A3体术_近战强力_cz_c	通用战斗
A3体术_近战强力_cz_d	通用战斗
A3体术_近战强力_cz_e	通用战斗
A3体术_近战强力_d	通用战斗
A3体术_近战强力_ds_a	通用战斗
A3体术_近战强力_ds_b	通用战斗
A3体术_近战强力_ds_c	通用战斗
A3体术_近战强力_ds_d	通用战斗
A3体术_近战强力_ds_e	通用战斗
A3体术_近战强力_dsn_a	通用战斗
A3体术_近战强力_dsn_b	通用战斗
A3体术_近战强力_dsn_c	通用战斗
A3体术_近战强力_dsn_d	通用战斗
A3体术_近战强力_dsn_e	通用战斗
A3体术_近战强力_dun_a	通用战斗
A3体术_近战强力_dun_b	通用战斗
A3体术_近战强力_dun_c	通用战斗
A3体术_近战强力_dun_d	通用战斗
A3体术_近战强力_dun_e	通用战斗
A3体术_近战强力_e	通用战斗
A3体术_近战强力_mz_a	通用战斗
A3体术_近战强力_mz_b	通用战斗
A3体术_近战强力_mz_c	通用战斗
A3体术_近战强力_mz_d	通用战斗
A3体术_近战强力_mz_e	通用战斗
A3体术_近战强力_qr_a	通用战斗
A3体术_近战强力_qr_b	通用战斗
A3体术_近战强力_qr_c	通用战斗
A3体术_近战强力_qr_d	通用战斗
A3体术_近战强力_qr_e	通用战斗
A3体术_近战强力_ss_a	通用战斗
A3体术_近战强力_ss_b	通用战斗
A3体术_近战强力_ss_c	通用战斗
A3体术_近战强力_ss_d	通用战斗
A3体术_近战强力_ss_e	通用战斗
A3体术_精准一击_gn_a	通用战斗
A3体术_精准一击_gn_b	通用战斗
A3体术_精准一击_gn_c	通用战斗
A3体术_精准一击_gn_d	通用战斗
A3体术_精准一击_gn_e	通用战斗
A3体术_剧毒矢_gn_a	通用战斗
A3体术_剧毒矢_gn_b	通用战斗
A3体术_剧毒矢_gn_c	通用战斗
A3体术_剧毒矢_gn_d	通用战斗
A3体术_剧毒矢_gn_e	通用战斗
A3体术_狂暴_c	通用战斗
A3体术_狂暴_cb_c	通用战斗
A3体术_狂暴_cf_c	通用战斗
A3体术_狂暴_cg_c	通用战斗
A3体术_狂暴_cz_c	通用战斗
A3体术_狂暴_ds_c	通用战斗
A3体术_狂暴_dsn	通用战斗
A3体术_狂暴_dun_c	通用战斗
A3体术_狂暴_fz_c	通用战斗
A3体术_狂暴_gn	通用战斗
A3体术_狂暴_mz	通用战斗
A3体术_狂暴_qr_c	通用战斗
A3体术_狂暴_ss_c	通用战斗
A3体术_普攻_c	通用战斗
A3体术_普攻_cb_c	通用战斗
A3体术_普攻_cf_c	通用战斗
A3体术_普攻_cg_c	通用战斗
A3体术_普攻_cz_c	通用战斗
A3体术_普攻_ds_c	通用战斗
A3体术_普攻_dsn_c	通用战斗
A3体术_普攻_dun_c	通用战斗
A3体术_普攻_fz_c	通用战斗
A3体术_普攻_gn_c	通用战斗
A3体术_普攻_mz_c	通用战斗
A3体术_普攻_qr_c	通用战斗
A3体术_普攻_ss_c	通用战斗
A3体术_普攻a_c	通用战斗
A3体术_普攻a_cb_c	通用战斗
A3体术_普攻a_cf_c	通用战斗
A3体术_普攻a_cg_c	通用战斗
A3体术_普攻a_cz_c	通用战斗
A3体术_普攻a_ds_c	通用战斗
A3体术_普攻a_dsn_c	通用战斗
A3体术_普攻a_dun_c	通用战斗
A3体术_普攻a_fz_c	通用战斗
A3体术_普攻a_mz_c	通用战斗
A3体术_普攻a_qr_c	通用战斗
A3体术_普攻a_ss_c	通用战斗
A3体术_普攻b_c	通用战斗
A3体术_普攻b_cb_c	通用战斗
A3体术_普攻b_cf_c	通用战斗
A3体术_普攻b_cg_c	通用战斗
A3体术_普攻b_cz_c	通用战斗
A3体术_普攻b_ds_c	通用战斗
A3体术_普攻b_dsn_c	通用战斗
A3体术_普攻b_dun_c	通用战斗
A3体术_普攻b_fz_c	通用战斗
A3体术_普攻b_mz_c	通用战斗
A3体术_普攻b_qr_c	通用战斗
A3体术_普攻b_ss_c	通用战斗
A3体术_强力突进_a	通用战斗
A3体术_强力突进_b	通用战斗
A3体术_强力突进_c	通用战斗
A3体术_强力突进_cb_a	通用战斗
A3体术_强力突进_cb_b	通用战斗
A3体术_强力突进_cb_c	通用战斗
A3体术_强力突进_cb_d	通用战斗
A3体术_强力突进_cb_e	通用战斗
A3体术_强力突进_cf_a	通用战斗
A3体术_强力突进_cf_b	通用战斗
A3体术_强力突进_cf_c	通用战斗
A3体术_强力突进_cf_d	通用战斗
A3体术_强力突进_cf_e	通用战斗
A3体术_强力突进_cz_a	通用战斗
A3体术_强力突进_cz_b	通用战斗
A3体术_强力突进_cz_c	通用战斗
A3体术_强力突进_cz_d	通用战斗
A3体术_强力突进_cz_e	通用战斗
A3体术_强力突进_d	通用战斗
A3体术_强力突进_e	通用战斗
A3体术_强力突进_mz_a	通用战斗
A3体术_强力突进_mz_b	通用战斗
A3体术_强力突进_mz_c	通用战斗
A3体术_强力突进_mz_d	通用战斗
A3体术_强力突进_mz_e	通用战斗
A3体术_强力突进_qr_a	通用战斗
A3体术_强力突进_qr_b	通用战斗
A3体术_强力突进_qr_c	通用战斗
A3体术_强力突进_qr_d	通用战斗
A3体术_强力突进_qr_e	通用战斗
A3体术_施法_a	通用战斗
A3体术_施法_b	通用战斗
A3体术_施法_c	通用战斗
A3体术_施法_d	通用战斗
A3体术_施法_e	通用战斗
A3体术_施法2_a	通用战斗
A3体术_施法2_b	通用战斗
A3体术_施法2_c	通用战斗
A3体术_施法2_d	通用战斗
A3体术_施法2_e	通用战斗
A3体术_甩尾_c	通用战斗
A3体术_逃跑技能_cg	通用战斗
A3体术_天赋射击_a	通用战斗
A3体术_天赋射击_b	通用战斗
A3体术_天赋射击_c	通用战斗
A3体术_天赋射击_d	通用战斗
A3体术_天赋射击_e	通用战斗
A3体术_跳跃突进_mz_a	通用战斗
A3体术_跳跃突进_mz_b	通用战斗
A3体术_跳跃突进_mz_c	通用战斗
A3体术_跳跃突进_mz_d	通用战斗
A3体术_跳跃突进_mz_e	通用战斗
A3体术_突进_a	通用战斗
A3体术_突进_b	通用战斗
A3体术_突进_c	通用战斗
A3体术_突进_cb_a	通用战斗
A3体术_突进_cb_b	通用战斗
A3体术_突进_cb_c	通用战斗
A3体术_突进_cb_d	通用战斗
A3体术_突进_cb_e	通用战斗
A3体术_突进_cf_a	通用战斗
A3体术_突进_cf_b	通用战斗
A3体术_突进_cf_c	通用战斗
A3体术_突进_cf_d	通用战斗
A3体术_突进_cf_e	通用战斗
A3体术_突进_cg_a	通用战斗
A3体术_突进_cg_b	通用战斗
A3体术_突进_cg_c	通用战斗
A3体术_突进_cg_d	通用战斗
A3体术_突进_cg_e	通用战斗
A3体术_突进_cz_a	通用战斗
A3体术_突进_cz_b	通用战斗
A3体术_突进_cz_c	通用战斗
A3体术_突进_cz_d	通用战斗
A3体术_突进_cz_e	通用战斗
A3体术_突进_d	通用战斗
A3体术_突进_ds_a	通用战斗
A3体术_突进_ds_b	通用战斗
A3体术_突进_ds_c	通用战斗
A3体术_突进_ds_d	通用战斗
A3体术_突进_ds_e	通用战斗
A3体术_突进_dsn_a	通用战斗
A3体术_突进_dsn_b	通用战斗
A3体术_突进_dsn_c	通用战斗
A3体术_突进_dsn_d	通用战斗
A3体术_突进_dsn_e	通用战斗
A3体术_突进_dun_a	通用战斗
A3体术_突进_dun_b	通用战斗
A3体术_突进_dun_c	通用战斗
A3体术_突进_dun_d	通用战斗
A3体术_突进_dun_e	通用战斗
A3体术_突进_e	通用战斗
A3体术_突进_mz_a	通用战斗
A3体术_突进_mz_b	通用战斗
A3体术_突进_mz_c	通用战斗
A3体术_突进_mz_d	通用战斗
A3体术_突进_mz_e	通用战斗
A3体术_突进_qr_a	通用战斗
A3体术_突进_qr_b	通用战斗
A3体术_突进_qr_c	通用战斗
A3体术_突进_qr_d	通用战斗
A3体术_突进_qr_e	通用战斗
A3体术_突进_ss_a	通用战斗
A3体术_突进_ss_b	通用战斗
A3体术_突进_ss_c	通用战斗
A3体术_突进_ss_d	通用战斗
A3体术_突进_ss_e	通用战斗
A3体术_吸魂_a	通用战斗
A3体术_吸魂_b	通用战斗
A3体术_吸魂_c	通用战斗
A3体术_吸魂_d	通用战斗
A3体术_吸魂_e	通用战斗
A3体术_小跳通用_c	通用战斗
A3体术_小跳通用_cb_c	通用战斗
A3体术_小跳通用_cf_c	通用战斗
A3体术_小跳通用_cg_c	通用战斗
A3体术_小跳通用_cz_c	通用战斗
A3体术_小跳通用_dq_c	通用战斗
A3体术_小跳通用_ds_c	通用战斗
A3体术_小跳通用_dsn_c	通用战斗
A3体术_小跳通用_dun_c	通用战斗
A3体术_小跳通用_fz_c	通用战斗
A3体术_小跳通用_gn_c	通用战斗
A3体术_小跳通用_ks_c	通用战斗
A3体术_小跳通用_mz_c	通用战斗
A3体术_小跳通用_qr_c	通用战斗
A3体术_小跳通用_ss_c	通用战斗
A3体术_小跳通用_sz_c	通用战斗
A3体术_邪剑之心溃散_c	通用战斗
A3体术_邪剑之心召唤_cb_c	通用战斗
A3体术_邪剑之心召唤_dun_c	通用战斗
A3体术_远程法术_dsn_a	通用战斗
A3体术_远程法术_dsn_b	通用战斗
A3体术_远程法术_dsn_c	通用战斗
A3体术_远程法术_dsn_d	通用战斗
A3体术_远程法术_dsn_e	通用战斗
A3体术_远程范围_a	通用战斗
A3体术_远程范围_b	通用战斗
A3体术_远程范围_c	通用战斗
A3体术_远程范围_cg_a	通用战斗
A3体术_远程范围_cg_b	通用战斗
A3体术_远程范围_cg_c	通用战斗
A3体术_远程范围_cg_d	通用战斗
A3体术_远程范围_cg_e	通用战斗
A3体术_远程范围_d	通用战斗
A3体术_远程范围_e	通用战斗
A3体术_远程范围_fz_a	通用战斗
A3体术_远程范围_fz_b	通用战斗
A3体术_远程范围_fz_c	通用战斗
A3体术_远程范围_fz_d	通用战斗
A3体术_远程范围_fz_e	通用战斗
A3体术_远程连击_a	通用战斗
A3体术_远程连击_b	通用战斗
A3体术_远程连击_c	通用战斗
A3体术_远程连击_d	通用战斗
A3体术_远程连击_dsn_a	通用战斗
A3体术_远程连击_dsn_b	通用战斗
A3体术_远程连击_dsn_c	通用战斗
A3体术_远程连击_dsn_d	通用战斗
A3体术_远程连击_dsn_e	通用战斗
A3体术_远程连击_e	通用战斗
A3体术_远程连击_gn_a	通用战斗
A3体术_远程连击_gn_b	通用战斗
A3体术_远程连击_gn_c	通用战斗
A3体术_远程连击_gn_d	通用战斗
A3体术_远程连击_gn_e	通用战斗
A3体术_远程普攻_a	通用战斗
A3体术_远程普攻_b	通用战斗
A3体术_远程普攻_c	通用战斗
A3体术_远程普攻_cb_a	通用战斗
A3体术_远程普攻_cb_b	通用战斗
A3体术_远程普攻_cb_c	通用战斗
A3体术_远程普攻_cb_d	通用战斗
A3体术_远程普攻_cb_e	通用战斗
A3体术_远程普攻_cg_a	通用战斗
A3体术_远程普攻_cg_b	通用战斗
A3体术_远程普攻_cg_c	通用战斗
A3体术_远程普攻_cg_d	通用战斗
A3体术_远程普攻_cg_e	通用战斗
A3体术_远程普攻_d	通用战斗
A3体术_远程普攻_ds_a	通用战斗
A3体术_远程普攻_ds_b	通用战斗
A3体术_远程普攻_ds_c	通用战斗
A3体术_远程普攻_ds_d	通用战斗
A3体术_远程普攻_ds_e	通用战斗
A3体术_远程普攻_dsn_a	通用战斗
A3体术_远程普攻_dsn_b	通用战斗
A3体术_远程普攻_dsn_c	通用战斗
A3体术_远程普攻_dsn_d	通用战斗
A3体术_远程普攻_dsn_e	通用战斗
A3体术_远程普攻_e	通用战斗
A3体术_远程普攻_gn_a	通用战斗
A3体术_远程普攻_gn_b	通用战斗
A3体术_远程普攻_gn_c	通用战斗
A3体术_远程普攻_gn_d	通用战斗
A3体术_远程普攻_gn_e	通用战斗
A3体术_远程普攻_qr_a	通用战斗
A3体术_远程普攻_qr_b	通用战斗
A3体术_远程普攻_qr_c	通用战斗
A3体术_远程普攻_qr_d	通用战斗
A3体术_远程普攻_qr_e	通用战斗
A3体术_远程强力_a	通用战斗
A3体术_远程强力_b	通用战斗
A3体术_远程强力_c	通用战斗
A3体术_远程强力_d	通用战斗
A3体术_远程强力_dsn_a	通用战斗
A3体术_远程强力_dsn_b	通用战斗
A3体术_远程强力_dsn_c	通用战斗
A3体术_远程强力_dsn_d	通用战斗
A3体术_远程强力_dsn_e	通用战斗
A3体术_远程强力_e	通用战斗
A3体术_远程强力_fz_a	通用战斗
A3体术_远程强力_fz_b	通用战斗
A3体术_远程强力_fz_c	通用战斗
A3体术_远程强力_fz_d	通用战斗
A3体术_远程强力_fz_e	通用战斗
A3体术_远程强力_gn_a	通用战斗
A3体术_远程强力_gn_b	通用战斗
A3体术_远程强力_gn_c	通用战斗
A3体术_远程强力_gn_d	通用战斗
A3体术_远程强力_gn_e	通用战斗
A3体术_召唤出现_cg	通用战斗
A3体术_震地一击_cg_c	通用战斗
A3雪山通路上的剑心灵气	通用战斗
A3血沸_近战范围_a	通用战斗
A3血沸_近战范围_b	通用战斗
A3血沸_近战范围_c	通用战斗
A3血沸_近战范围_cb_a	通用战斗
A3血沸_近战范围_cb_b	通用战斗
A3血沸_近战范围_cb_c	通用战斗
A3血沸_近战范围_cb_d	通用战斗
A3血沸_近战范围_cb_e	通用战斗
A3血沸_近战范围_cz_a	通用战斗
A3血沸_近战范围_cz_b	通用战斗
A3血沸_近战范围_cz_c	通用战斗
A3血沸_近战范围_cz_d	通用战斗
A3血沸_近战范围_cz_e	通用战斗
A3血沸_近战范围_d	通用战斗
A3血沸_近战范围_ds_a	通用战斗
A3血沸_近战范围_ds_b	通用战斗
A3血沸_近战范围_ds_c	通用战斗
A3血沸_近战范围_ds_d	通用战斗
A3血沸_近战范围_ds_e	通用战斗
A3血沸_近战范围_e	通用战斗
A3血沸_近战范围_ks_a	通用战斗
A3血沸_近战范围_ks_b	通用战斗
A3血沸_近战范围_ks_c	通用战斗
A3血沸_近战范围_ks_d	通用战斗
A3血沸_近战范围_ks_e	通用战斗
A3血沸_近战范围_ss_a	通用战斗
A3血沸_近战范围_ss_b	通用战斗
A3血沸_近战范围_ss_c	通用战斗
A3血沸_近战范围_ss_d	通用战斗
A3血沸_近战范围_ss_e	通用战斗
A3血沸_近战连击_a	通用战斗
A3血沸_近战连击_b	通用战斗
A3血沸_近战连击_c	通用战斗
A3血沸_近战连击_cb_a	通用战斗
A3血沸_近战连击_cb_b	通用战斗
A3血沸_近战连击_cb_c	通用战斗
A3血沸_近战连击_cb_d	通用战斗
A3血沸_近战连击_cb_e	通用战斗
A3血沸_近战连击_cz_a	通用战斗
A3血沸_近战连击_cz_b	通用战斗
A3血沸_近战连击_cz_c	通用战斗
A3血沸_近战连击_cz_d	通用战斗
A3血沸_近战连击_cz_e	通用战斗
A3血沸_近战连击_d	通用战斗
A3血沸_近战连击_ds_a	通用战斗
A3血沸_近战连击_ds_b	通用战斗
A3血沸_近战连击_ds_c	通用战斗
A3血沸_近战连击_ds_d	通用战斗
A3血沸_近战连击_ds_e	通用战斗
A3血沸_近战连击_e	通用战斗
A3血沸_近战连击_ks_a	通用战斗
A3血沸_近战连击_ks_b	通用战斗
A3血沸_近战连击_ks_c	通用战斗
A3血沸_近战连击_ks_d	通用战斗
A3血沸_近战连击_ks_e	通用战斗
A3血沸_近战连击_ss_a	通用战斗
A3血沸_近战连击_ss_b	通用战斗
A3血沸_近战连击_ss_c	通用战斗
A3血沸_近战连击_ss_d	通用战斗
A3血沸_近战连击_ss_e	通用战斗
A3血沸_近战强力_a	通用战斗
A3血沸_近战强力_b	通用战斗
A3血沸_近战强力_c	通用战斗
A3血沸_近战强力_cb_a	通用战斗
A3血沸_近战强力_cb_b	通用战斗
A3血沸_近战强力_cb_c	通用战斗
A3血沸_近战强力_cb_d	通用战斗
A3血沸_近战强力_cb_e	通用战斗
A3血沸_近战强力_cz_a	通用战斗
A3血沸_近战强力_cz_b	通用战斗
A3血沸_近战强力_cz_c	通用战斗
A3血沸_近战强力_cz_d	通用战斗
A3血沸_近战强力_cz_e	通用战斗
A3血沸_近战强力_d	通用战斗
A3血沸_近战强力_ds_a	通用战斗
A3血沸_近战强力_ds_b	通用战斗
A3血沸_近战强力_ds_c	通用战斗
A3血沸_近战强力_ds_d	通用战斗
A3血沸_近战强力_ds_e	通用战斗
A3血沸_近战强力_e	通用战斗
A3血沸_近战强力_ks_a	通用战斗
A3血沸_近战强力_ks_b	通用战斗
A3血沸_近战强力_ks_c	通用战斗
A3血沸_近战强力_ks_d	通用战斗
A3血沸_近战强力_ks_e	通用战斗
A3血沸_近战强力_ss_a	通用战斗
A3血沸_近战强力_ss_b	通用战斗
A3血沸_近战强力_ss_c	通用战斗
A3血沸_近战强力_ss_d	通用战斗
A3血沸_近战强力_ss_e	通用战斗
A3血沸_狂暴_c	通用战斗
A3血沸_狂暴_cb_c	通用战斗
A3血沸_狂暴_cz_c	通用战斗
A3血沸_狂暴_ds_c	通用战斗
A3血沸_狂暴_ks_c	通用战斗
A3血沸_狂暴_ss_c	通用战斗
A3血沸_狂暴连击_a	通用战斗
A3血沸_狂暴连击_b	通用战斗
A3血沸_狂暴连击_c	通用战斗
A3血沸_狂暴连击_d	通用战斗
A3血沸_狂暴连击_e	通用战斗
A3血沸_狂暴旋风_a	通用战斗
A3血沸_狂暴旋风_b	通用战斗
A3血沸_狂暴旋风_c	通用战斗
A3血沸_狂暴旋风_d	通用战斗
A3血沸_狂暴旋风_e	通用战斗
A3血沸_蛮冲_a	通用战斗
A3血沸_蛮冲_b	通用战斗
A3血沸_蛮冲_c	通用战斗
A3血沸_蛮冲_d	通用战斗
A3血沸_蛮冲_e	通用战斗
A3血沸_蛮袭_a	通用战斗
A3血沸_蛮袭_b	通用战斗
A3血沸_蛮袭_c	通用战斗
A3血沸_蛮袭_d	通用战斗
A3血沸_蛮袭_e	通用战斗
A3血沸_普攻_c	通用战斗
A3血沸_普攻_cb_c	通用战斗
A3血沸_普攻_cz_c	通用战斗
A3血沸_普攻_ds_c	通用战斗
A3血沸_普攻_ks_c	通用战斗
A3血沸_普攻_ss_c	通用战斗
A3血沸_普攻a_c	通用战斗
A3血沸_普攻a_cb_c	通用战斗
A3血沸_普攻a_cz_c	通用战斗
A3血沸_普攻a_ds_c	通用战斗
A3血沸_普攻a_ks_c	通用战斗
A3血沸_普攻a_ss_c	通用战斗
A3血沸_普攻b_c	通用战斗
